Track_id,Gene_Name,Locus,Strand,Gene_Type,Metric,Dataset,GDM001,GDM002,GDM003,GDM004,NEG001,NEG002,NEG003,NEG004
ENSG00000213563.6_4,C8orf82,chr8:145751117-145754516,-,protein_coding,FPKM,GSE166500,1.817796279,1.856828974,1.709422812,1.633367028,1.832406553,2.185831836,1.971988448,1.661245192
ENSG00000213585.10_2,VDAC1,chr5:133307606-133340824,-,protein_coding,FPKM,GSE166501,28.32872103,36.77238177,24.70735793,38.23010363,19.86984723,40.17406164,32.85051658,25.0190357
ENSG00000213588.5_3,ZBTB9,chr6:33421747-33425325,+,protein_coding,FPKM,GSE166502,0,1.054744898,2.642035408,1.461818064,1.990665797,1.831386004,1.090043003,1.779102553
ENSG00000213593.9_3,TMX2,chr11:57480072-57508445,+,protein_coding,FPKM,GSE166503,25.34484756,26.95893261,27.7827202,26.95486952,15.44650959,26.87843275,26.97961265,18.76529875
ENSG00000213614.9_3,HEXA,chr15:72633260-72668817,-,protein_coding,FPKM,GSE166504,11.62573443,10.98376255,10.35897023,9.746850118,8.980973202,12.96551241,8.954646861,11.15814224
ENSG00000213619.9_3,NDUFS3,chr11:47586888-47606114,+,protein_coding,FPKM,GSE166505,4.210668423,4.20326212,4.255094707,3.655444506,4.700233821,5.080273932,3.983106103,4.247103968
ENSG00000213625.8_3,LEPROT,chr1:65886270-65901690,+,protein_coding,FPKM,GSE166506,6.810561931,7.107043794,5.218046486,5.395258346,3.133859936,10.71777523,6.673306292,2.835301389
ENSG00000213626.11_2,LBH,chr2:30454397-30546596,+,protein_coding,FPKM,GSE166507,4.388225207,5.362731335,3.744439255,2.113547795,1.88216527,2.626893666,4.884888477,4.028294721
ENSG00000213638.5_3,ADAT3,chr19:1905377-1913446,+,protein_coding,FPKM,GSE166508,2.784668612,3.161930481,2.461374112,2.289624051,1.935254496,1.831253938,2.044640297,1.689474724
ENSG00000213639.9_3,PPP1CB,chr2:28974506-29025806,+,protein_coding,FPKM,GSE166509,77.35163478,70.75326127,61.15321677,69.13019159,54.91850294,77.94429253,66.12497688,81.19544397
ENSG00000213648.10_3,SULT1A4,chr16:29471210-29476297,+,protein_coding,FPKM,GSE166510,5.262643197,3.210958599,4.000221919,2.138077291,7.679943549,4.02697018,5.113790035,5.535061482
ENSG00000213654.9_3,GPSM3,chr6:32158543-32163300,-,protein_coding,FPKM,GSE166511,7.683029763,5.30551388,8.718819387,4.994339727,10.64670008,8.014739127,9.101068586,5.173174553
ENSG00000213658.11_3,LAT,chr16:28996147-29002104,+,protein_coding,FPKM,GSE166512,1.095579691,0.659775235,1.060434305,1.106503675,2.002731826,0.649025485,0.992526713,0.677892583
ENSG00000213672.7_3,NCKIPSD,chr3:48711277-48723797,-,protein_coding,FPKM,GSE166513,2.475349131,3.188739524,3.841177507,3.836171781,2.543232496,3.076466541,3.957642713,3.250747551
ENSG00000213676.10_3,ATF6B,chr6:32065953-32096030,-,protein_coding,FPKM,GSE166514,15.91755694,14.71143191,19.46179272,14.34931306,13.56624429,22.10095751,13.39128252,19.66053032
ENSG00000213689.11_3,TREX1,chr3:48507210-48509044,+,protein_coding,FPKM,GSE166515,1.397072434,1.290645596,1.111427181,5.558354133,6.822051972,1.184780549,3.650124408,1.079811014
ENSG00000213694.3_3,S1PR3,chr9:91606362-91619925,+,protein_coding,FPKM,GSE166516,10.63378487,3.791518273,6.470104929,8.182350107,6.364447123,7.242193984,7.851352984,9.698838627
ENSG00000213699.8_3,SLC35F6,chr2:26987152-27004099,+,protein_coding,FPKM,GSE166517,4.572710014,14.19355358,11.09192075,4.119440882,11.08779956,2.915441769,13.01585105,4.23399652
ENSG00000213719.8_3,CLIC1,chr6:31698358-31707540,-,protein_coding,FPKM,GSE166518,62.13806261,55.98628075,66.45378226,59.59423716,62.04176209,71.16738855,77.41690914,65.77132848
ENSG00000213722.8_3,DDAH2,chr6:31694815-31698394,-,protein_coding,FPKM,GSE166519,10.37115996,9.211944927,11.83503562,11.86822076,15.08521326,11.10878964,14.17415989,12.7741819
ENSG00000213741.9_3,RPS29,chr14:50037702-50065882,-,protein_coding,FPKM,GSE166520,7.179685778,8.758693848,9.716445707,7.97423385,12.19961149,10.05321634,9.398352763,8.307561138
ENSG00000213762.11_3,ZNF134,chr19:58125601-58136091,+,protein_coding,FPKM,GSE166521,4.150014378,4.251638276,4.280627075,4.080112506,5.121656601,4.888445027,5.13310173,4.529239664
ENSG00000213780.10_3,GTF2H4,chr6:30875961-30881883,+,protein_coding,FPKM,GSE166522,2.82822655,2.375311101,3.59952132,2.875767612,3.016302079,2.994805181,3.513966824,1.048091409
ENSG00000213782.7_3,DDX47,chr12:12966250-12982915,+,protein_coding,FPKM,GSE166523,8.10494027,7.460356455,6.382796815,7.028870428,7.429960588,6.752239096,7.111701966,7.638923537
ENSG00000213793.5_3,ZNF888,chr19:53407670-53426734,-,protein_coding,FPKM,GSE166524,8.118684557,9.424928042,6.877625186,8.573817926,9.495941441,8.41240433,6.93316377,9.462029278
ENSG00000213799.11_3,ZNF845,chr19:53837002-53858122,+,protein_coding,FPKM,GSE166525,3.54512872,3.696330949,2.421552901,3.325977578,3.741862042,1.803380696,2.925779226,3.709232443
ENSG00000213809.8_3,KLRK1,chr12:10524952-10544473,-,protein_coding,FPKM,GSE166526,0.469549553,0.38610562,1.005295546,0.776351701,0.519227124,1.29426E-05,0.382123683,0
ENSG00000213853.9_3,EMP2,chr16:10622279-10674555,-,protein_coding,FPKM,GSE166527,21.96344928,23.99300662,21.66670198,25.98124813,21.58674652,33.92334118,23.35583194,39.31730884
ENSG00000213859.4_2,KCTD11,chr17:7255208-7258263,+,protein_coding,FPKM,GSE166528,5.220734894,4.8142118,6.467888155,7.183579306,0.580080538,4.578356889,5.231402145,5.838829559
ENSG00000213865.7_3,C8orf44,chr8:67579850-67597799,+,protein_coding,FPKM,GSE166529,1.10153023,0.423119434,0.803966834,1.116397525,1.272387171,1.838627889,1.25467431,0.892139214
ENSG00000213886.3_3,UBD,chr6:29523292-29527702,-,protein_coding,FPKM,GSE166530,1.359027,0.307498,0.794515,0,0,0,0.897556,0
ENSG00000213901.10_4,SLC23A3,chr2:220026187-220034817,-,protein_coding,FPKM,GSE166531,0.556364259,0.148628814,0.064244978,0.234218387,0.686037048,0.535088887,0.664621521,0.454154011
ENSG00000213903.8_3,LTB4R,chr14:24780656-24787242,+,protein_coding,FPKM,GSE166532,1.391227566,1.385870829,1.529780809,1.414775377,2.815134649,1.379311933,1.274808998,2.02616715
ENSG00000213906.9_3,LTB4R2,chr14:24774940-24781259,+,protein_coding,FPKM,GSE166533,0.375324945,0.592645137,0.616741912,0.4698355,1.114055751,0.514131504,0.662297713,0.393209993
ENSG00000213918.10_3,DNASE1,chr16:3661729-3730144,+,protein_coding,FPKM,GSE166534,2.458408203,2.679973592,1.955339026,3.008673158,2.869928673,1.83611459,1.957049695,1.923829225
ENSG00000213920.8_3,MDP1,chr14:24683143-24685276,-,protein_coding,FPKM,GSE166535,1.294987843,1.054437026,1.078280974,1.384350713,1.836804105,1.487131546,2.431544529,1.42663792
ENSG00000213923.11_4,CSNK1E,chr22:38686697-38714089,-,protein_coding,FPKM,GSE166536,12.77434753,13.69710992,13.27573841,14.02133847,12.78076148,12.36154152,14.41748281,12.96225292
ENSG00000213928.8_3,IRF9,chr14:24630262-24635774,+,protein_coding,FPKM,GSE166537,5.596211011,4.481765815,8.9943408,5.807825389,9.09284054,5.219980051,7.975147331,6.717572454
ENSG00000213930.11_3,GALT,chr9:34638130-34651032,+,protein_coding,FPKM,GSE166538,6.304252458,6.736872246,5.559809536,6.216557563,8.184758123,7.489856697,6.647490223,7.177220429
ENSG00000213931.5_3,HBE1,chr11:5289575-5526847,-,protein_coding,FPKM,GSE166539,0.90489128,1.447650133,0.449902259,0.325326472,1.849476778,4.671690822,3.700328009,1.182274922
ENSG00000213934.6_2,HBG1,chr11:5269313-5271122,-,protein_coding,FPKM,GSE166540,376.8612567,1322.865907,243.3034223,159.0967319,923.0094611,123.601818,779.9836193,132.968552
ENSG00000213937.3_3,CLDN9,chr16:3062457-3064506,+,protein_coding,FPKM,GSE166541,2.520777,2.35521,4.392167,2.647987,3.357708,1.323454,2.296411,1.806344
ENSG00000213949.8_3,ITGA1,chr5:52083730-52255040,+,protein_coding,FPKM,GSE166542,2.056150515,1.493069367,4.190113391,2.274320895,3.870331165,4.399556062,4.039321196,3.376755258
ENSG00000213965.3_2,NUDT19,chr19:33182867-33204702,+,protein_coding,FPKM,GSE166543,4.391964,5.288344,2.855205,3.831803,3.404249,4.256828,3.823657,2.701741
ENSG00000213977.7_3,TAX1BP3,chr17:3566190-3571976,-,protein_coding,FPKM,GSE166544,60.24692967,51.92690312,50.57924169,58.15049897,51.1343573,55.2529683,54.47438791,49.46756191
ENSG00000213983.11_3,AP1G2,chr14:24028774-24037279,-,protein_coding,FPKM,GSE166545,9.221325903,7.453969655,7.383441976,8.133279448,10.57339708,6.932650409,7.057885084,6.900523298
ENSG00000213988.10_3,ZNF90,chr19:20188803-20237885,+,protein_coding,FPKM,GSE166546,0.666385584,0.376717943,0.552877646,0.326283431,1.200611132,0.659200557,0.371411781,0.506689526
ENSG00000213995.11_3,NAXD,chr13:111267807-111292340,+,protein_coding,FPKM,GSE166547,15.8911713,11.03775849,13.48311894,15.78898081,13.74355366,20.23898042,11.81037941,15.1934874
ENSG00000213999.15_3,MEF2B,chr19:19256377-19281098,-,protein_coding,FPKM,GSE166548,0.335322803,0.077126238,1.296942905,0.403115659,1.872486853,0.327154208,0.017660495,1.265028559
ENSG00000214013.9_3,GANC,chr15:42565431-42649133,+,protein_coding,FPKM,GSE166549,0.706319647,0.523715606,0.737106373,0.580910625,0.867577779,0.835201211,0.88710753,0.734574186
ENSG00000214021.15_3,TTLL3,chr3:9849770-9896822,+,protein_coding,FPKM,GSE166550,2.464356182,2.221726486,3.121567668,2.261596448,3.171325739,1.994937549,3.30876062,2.916988231
ENSG00000214022.11_3,REPIN1,chr7:150065278-150071133,+,protein_coding,FPKM,GSE166551,8.119714902,6.550749351,6.674819524,2.035143389,6.827206259,7.051551806,7.121875141,7.072412173
ENSG00000214026.10_2,MRPL23,chr11:1968508-2005752,+,protein_coding,FPKM,GSE166552,3.874464434,3.680001128,4.497744439,3.379409686,4.647749553,4.368087411,4.179168755,2.933632145
ENSG00000214029.4_2,ZNF891,chr12:133683403-133707059,-,protein_coding,FPKM,GSE166553,0.565221,0.541254,0.518449,0.479916,0.575681,0.58336,0.544504,0.595368
ENSG00000214046.8_3,SMIM7,chr19:16741562-16771253,-,protein_coding,FPKM,GSE166554,5.48891855,4.756238284,5.027682494,4.566447943,5.902032455,5.119324493,6.026606107,6.659560255
ENSG00000214063.10_3,TSPAN4,chr11:842808-867116,+,protein_coding,FPKM,GSE166555,3.75078883,2.320416432,3.506245026,2.832282313,5.586382774,4.331551933,4.472290244,3.782726296
ENSG00000214078.12_3,CPNE1,chr20:34213953-34252878,-,protein_coding,FPKM,GSE166556,11.9257062,10.9726084,12.27151822,12.77673752,14.60626627,13.45747274,11.33394117,12.51854435
ENSG00000214087.8_3,ARL16,chr17:79648204-79650954,-,protein_coding,FPKM,GSE166557,4.513647034,6.004534331,5.720116186,4.334718449,6.298067144,3.574510335,5.543866591,4.475198909
ENSG00000214113.10_3,LYRM4,chr6:5102827-5261172,-,protein_coding,FPKM,GSE166558,1.159085414,0.747596526,1.585285126,1.043816537,1.745015971,1.074488019,1.629750667,0.762481781
ENSG00000214114.8_3,MYCBP,chr1:39328636-39339777,-,protein_coding,FPKM,GSE166559,7.679900677,9.839689517,9.617999794,9.665342089,10.58858728,10.40082975,9.260230948,8.265804415
ENSG00000214160.9_2,ALG3,chr3:183960089-183967336,-,protein_coding,FPKM,GSE166560,7.908164269,6.952273014,6.386911767,7.158726932,4.897451559,5.462752926,6.485302722,5.88217865
ENSG00000214189.8_3,ZNF788,chr19:12203078-12248050,+,protein_coding,FPKM,GSE166561,0.354270214,0.181935992,0.40873854,0.298769529,0.64977503,0.550803911,0.520179192,0.513977232
ENSG00000214193.10_4,SH3D21,chr1:36771988-36790487,+,protein_coding,FPKM,GSE166562,8.100474252,8.842315098,8.225053551,8.759816754,7.2690912,7.691985729,4.890190625,9.628940848
ENSG00000214194.8_4,SMIM30,chr7:112756773-112758668,-,protein_coding,FPKM,GSE166563,9.263792181,8.486359179,9.847679133,6.591980359,12.14765968,10.85273834,12.18683184,9.747572325
ENSG00000214212.8_3,C19orf38,chr19:10947251-10980466,+,protein_coding,FPKM,GSE166564,0.703298453,1.17459601,0.833505199,1.166120797,0.52067535,0.634273294,1.117598775,0.482817853
ENSG00000214226.8_2,C17orf67,chr17:54869274-54916134,-,protein_coding,FPKM,GSE166565,0.500904854,0.304997163,0.947821522,0.44659,0.55353542,0.514131363,1.073359906,0.532978166
ENSG00000214253.8_2,FIS1,chr7:100882739-100895597,-,protein_coding,FPKM,GSE166566,38.04270394,33.0401909,35.66493986,47.6523799,34.26903951,50.54927719,34.05025565,37.27071971
ENSG00000214274.9_3,ANG,chr14:21152336-21167130,+,protein_coding,FPKM,GSE166567,1.272577982,1.093096091,1.618874836,1.116993455,1.272154127,1.070523273,1.287594909,0.663245623
ENSG00000214290.8_2,COLCA2,chr11:111169280-111179460,+,protein_coding,FPKM,GSE166568,0.412054437,0.159608941,0.204680334,0.371287003,1.137666463,0.599696882,0.471713665,0.310103703
ENSG00000214309.4_3,MBLAC1,chr7:99724317-99726121,+,protein_coding,FPKM,GSE166569,1.048565966,1.809845943,1.34362402,1.249610985,0.669447572,1.410773257,0.750317925,1.260540144
ENSG00000214336.4_2,FOXI3,chr2:88746306-88752174,-,protein_coding,FPKM,GSE166570,2.279319,1.893648,1.241957,1.56294,2.034725,1.983176,1.54104,1.511553
ENSG00000214357.8_2,NEURL1B,chr5:172068269-172118543,+,protein_coding,FPKM,GSE166571,1.222977272,1.010161,2.031308,0.564171966,1.070119,2.035983,4.218938913,1.797644
ENSG00000214367.7_3,HAUS3,chr4:2229191-2243891,-,protein_coding,FPKM,GSE166572,2.281978905,2.107814342,2.581140665,2.361563006,3.568815773,2.439790114,2.597529123,2.253196865
ENSG00000214376.5_2,VSTM5,chr11:93551398-93583697,-,protein_coding,FPKM,GSE166573,1.323734229,1.411443496,0.96230843,1.565859731,3.778702307,2.232595875,1.524269674,0.638258938
ENSG00000214413.7_3,BBIP1,chr10:112658488-112679032,-,protein_coding,FPKM,GSE166574,1.221124184,0.923587829,1.42825263,1.103010861,1.465552353,1.209884504,1.495262722,1.463942456
ENSG00000214517.9_3,PPME1,chr11:73882144-73965748,+,protein_coding,FPKM,GSE166575,3.22604519,5.025794395,3.83876798,8.264349764,4.210646979,5.186999052,3.6878532,3.537939675
ENSG00000214530.8_3,STARD10,chr11:72465774-72505213,-,protein_coding,FPKM,GSE166576,11.83374317,12.68638298,13.4365932,13.15237383,8.154837922,13.42575687,9.668483725,15.0041348
ENSG00000214562.14_3,NUTM2D,chr10:89117425-89130452,+,protein_coding,FPKM,GSE166577,0.526945118,0.170662314,0.37187204,0.345462337,0.622282922,0.490105563,0.555333802,0.557846006
ENSG00000214654.7_3,AL161911.1,chr9:123555829-123562196,+,protein_coding,FPKM,GSE166578,0.61021348,0.880905885,1.124123644,0.800082502,1.040833979,1.362707433,1.264339083,0.683125046
ENSG00000214655.10_3,ZSWIM8,chr10:75545340-75561555,+,protein_coding,FPKM,GSE166579,11.65397557,9.355600563,8.987233791,9.977471681,10.37722819,8.472751881,9.563268886,9.081544194
ENSG00000214706.10_3,IFRD2,chr3:50325163-50330349,-,protein_coding,FPKM,GSE166580,2.834126536,2.915726293,2.974724068,2.750899277,2.908351316,3.397725735,3.390465734,2.942419188
ENSG00000214711.9_2,CAPN14,chr2:31395922-31456724,-,protein_coding,FPKM,GSE166581,0.402304991,0.449130952,0.26481357,0.392634726,1.298390026,1.063394394,0.254455455,0.418361531
ENSG00000214717.11_3,ZBED1,chrX:2404455-2419008,-,protein_coding,FPKM,GSE166582,3.544029118,4.815940473,4.170608801,7.316327207,4.832907093,11.66539929,6.583206574,3.999612676
ENSG00000214736.7_3,TOMM6,chr6:41755400-41757636,+,protein_coding,FPKM,GSE166583,4.786165429,13.71854936,4.467474374,8.570014231,3.284295308,5.454446429,2.88941656,7.107338242
ENSG00000214753.2_3,HNRNPUL2,chr11:62480102-62494821,-,protein_coding,FPKM,GSE166584,39.87333112,39.99552533,34.81303346,38.43384992,30.11301161,34.82182978,37.22090774,38.62391959
ENSG00000214827.9_3,MTCP1,chrX:154289897-154376212,-,protein_coding,FPKM,GSE166585,0.489583074,0.187467343,0.421445338,0.433030017,1.239681049,0.339399691,0.498368775,0.584609655
ENSG00000214871.3,AC005082.1,chr7:23210760-23234503,+,protein_coding,FPKM,GSE166586,1.147081,1.228078,0.803205,1.382854,1.68355,0.723276,1.044734,0.942279
ENSG00000214940.4,NPIPA8,chr16:18411799-18441131,-,protein_coding,FPKM,GSE166587,2.106647161,1.403231812,1.685880301,1.820858546,3.146158063,3.420033146,3.036873096,1.608803208
ENSG00000214941.7_3,ZSWIM7,chr17:15879874-15903031,-,protein_coding,FPKM,GSE166588,3.138898253,1.731282494,1.924894706,1.674485059,2.276652859,2.435427712,1.772538693,1.740778412
ENSG00000214954.8_3,LRRC69,chr8:92114060-92231464,+,protein_coding,FPKM,GSE166589,0.646448268,0.626141429,0.289469168,0.238612009,0.32171542,0.526426104,0.419563478,0.955880599
ENSG00000214960.9_2,ISPD,chr7:16127152-16460947,-,protein_coding,FPKM,GSE166590,0.869503988,1.04889719,0.964277461,1.124703198,0.881329204,1.218520822,0.827917052,0.55191931
ENSG00000214967.5_3,NPIPA7,chr16:16472912-16487811,+,protein_coding,FPKM,GSE166591,4.237571904,2.091891788,3.745546646,3.711034519,4.322998273,4.34969901,4.624798803,2.533394501
ENSG00000215012.8_4,RTL10,chr22:19833661-19842419,-,protein_coding,FPKM,GSE166592,4.296293431,4.119573976,4.568474889,3.796269826,1.190401262,3.264123085,3.910415855,3.9992018
ENSG00000215018.9_2,COL28A1,chr7:7395834-7575484,-,protein_coding,FPKM,GSE166593,2.599699512,1.33145782,2.704033387,2.311012321,5.404474568,1.601219048,2.272777076,2.836986186
ENSG00000215021.8_2,PHB2,chr12:7074490-7079988,-,protein_coding,FPKM,GSE166594,21.45118975,21.17413312,20.32672317,18.83030648,29.46419426,17.21154677,22.81535835,15.68911374
ENSG00000215033.3,AL603965.1,chr10:47746962-47770871,+,protein_coding,FPKM,GSE166595,1.116447,0.739365,2.001667,1.528534,1.731056,2.249392,1.022903,1.001639
ENSG00000215041.9_3,NEURL4,chr17:7218947-7232712,-,protein_coding,FPKM,GSE166596,4.777275276,4.255191528,4.466482009,4.520615422,5.095516859,3.63213421,3.331833788,4.398939681
ENSG00000215114.8_2,UBXN2B,chr8:59323823-59364060,+,protein_coding,FPKM,GSE166597,3.236360997,3.402103314,3.403096101,3.210110423,4.393424332,3.092538086,3.630729008,3.010120974
ENSG00000215126.6,CBWD7,chr9:42668608-42714962,+,protein_coding,FPKM,GSE166598,0.683752054,0.419505794,0.544107213,0.448695918,1.076951128,0.497946233,0.937928243,0.728941194
ENSG00000215193.12_4,PEX26,chr22:18560686-18613905,+,protein_coding,FPKM,GSE166599,1.454806346,1.087249578,1.278587171,1.145227192,0.883383575,0.783855746,1.325981334,1.208231087
ENSG00000215251.3_3,FASTKD5,chr20:3127165-3140543,-,protein_coding,FPKM,GSE166600,8.274042,8.096966,6.307199,8.86783,7.631642,7.78765,7.523251,8.316726
ENSG00000215252.11_2,GOLGA8B,chr15:34817408-34880704,-,protein_coding,FPKM,GSE166601,3.338247032,2.61362453,4.617350198,3.43747763,6.312984728,4.524615272,2.285139952,3.325297745
ENSG00000215271.7_3,HOMEZ,chr14:23741631-23768656,-,protein_coding,FPKM,GSE166602,2.062870043,2.291679874,2.128378374,2.141715974,2.273209316,1.91998116,1.695759114,2.080811587
ENSG00000215298.3,FP15737,chr8:23430157-23432974,+,protein_coding,FPKM,GSE166603,3.750462,3.967517,5.849258,6.426146,0.227585,1.029766,5.313596,3.664403
ENSG00000215301.9_3,DDX3X,chrX:41192601-41223725,+,protein_coding,FPKM,GSE166604,51.5688843,14.86231698,31.95518375,47.26379075,10.7462207,16.41740323,20.41427178,55.52918496
ENSG00000215305.9_3,VPS16,chr20:2821349-2847378,+,protein_coding,FPKM,GSE166605,8.833048714,7.8306339,8.576676955,7.975356013,9.11081863,7.126931221,5.992936863,7.228014547
ENSG00000215421.9_3,ZNF407,chr18:72265106-72777627,+,protein_coding,FPKM,GSE166606,1.522555632,1.420393082,1.323835744,1.440616787,1.376005947,1.221869586,1.206026988,1.433963509
ENSG00000215440.11_3,NPEPL1,chr20:57264187-57294294,+,protein_coding,FPKM,GSE166607,2.851563941,2.483950864,2.906442372,2.051685286,3.867639092,2.856137508,2.945448681,2.171401285
ENSG00000215472.10_3,RPL17-C18orf32,chr18:47008051-47018849,-,protein_coding,FPKM,GSE166608,22.60570311,23.67276895,24.93010336,9.53503357,0,13.24031547,22.60452783,26.17643788
ENSG00000215595.1_3,C20orf202,chr20:1184098-1188918,+,protein_coding,FPKM,GSE166609,1.669687,0,0.853385,0.328905,1.985473,2.930609,1.157386,2.563861
ENSG00000215712.10_3,TMEM242,chr6:157710418-157744633,-,protein_coding,FPKM,GSE166610,4.329664274,4.149288197,3.976908655,4.643196831,4.970911573,4.276546563,4.718335388,4.548776945
ENSG00000215717.5_2,TMEM167B,chr1:109632425-109639556,+,protein_coding,FPKM,GSE166611,15.3585548,15.56926123,14.52108208,14.43849773,13.87918434,16.05982017,16.83542115,17.50372567
ENSG00000215784.5_2,FAM72D,chr1:143896448-143913143,-,protein_coding,FPKM,GSE166612,0.603914,0.467817,0.433099,0.57464,0.867319,1.022074,0.51552,0.598841
ENSG00000215788.9_3,TNFRSF25,chr1:6521211-6526255,-,protein_coding,FPKM,GSE166613,1.782083392,1.591423741,2.104764928,1.71478459,4.004031237,2.287935036,2.529090637,2.212565553
ENSG00000215790.6_3,SLC35E2,chr1:1656277-1677431,-,protein_coding,FPKM,GSE166614,2.563325692,1.000981632,1.157670392,1.763439157,2.073040967,1.436160873,1.326529326,1.613187828
ENSG00000215817.5_3,ZC3H11B,chr1:219781689-219786487,-,protein_coding,FPKM,GSE166615,0.557572031,0.819498491,0.662830116,0.908596391,1.020107924,1.280355768,0.745910005,1.229435651
ENSG00000215845.10_4,TSTD1,chr1:161007421-161008780,-,protein_coding,FPKM,GSE166616,12.71940218,13.15488959,13.47729646,7.386803473,5.007365112,7.774769144,10.4287762,14.41628375
ENSG00000215915.9_3,ATAD3C,chr1:1385069-1405538,+,protein_coding,FPKM,GSE166617,0.741421669,0.384864209,1.076832008,0.67808953,0.553191921,0.629083726,0.598410068,0.502457976
ENSG00000216490.3_3,IFI30,chr19:18283972-18288927,+,protein_coding,FPKM,GSE166618,131.9723423,320.2138341,119.2689813,161.1538668,85.7043299,168.9684728,136.078015,118.5417318
ENSG00000217128.11_3,FNIP1,chr5:130977407-131132756,-,protein_coding,FPKM,GSE166619,6.607316347,7.009941237,5.294603111,6.21586747,6.452739634,5.452458703,5.840902975,6.38253319
ENSG00000217555.12_4,CKLF,chr16:66586466-66600154,+,protein_coding,FPKM,GSE166620,5.285040006,4.837569753,5.519175639,5.957322641,6.050150197,5.86288486,6.89306622,5.518603008
ENSG00000217930.7_3,PAM16,chr16:4381550-4405608,-,protein_coding,FPKM,GSE166621,3.487620105,2.280951223,3.518613159,3.757159072,3.727804041,3.705953341,3.109279729,3.176052723
ENSG00000218336.8_4,TENM3,chr4:183065140-183724177,+,protein_coding,FPKM,GSE166622,7.484542897,4.74973409,4.802024447,5.769573617,6.161963132,8.064575842,5.512191403,5.349088655
ENSG00000218739.9_3,CEBPZOS,chr2:37423631-37443336,+,protein_coding,FPKM,GSE166623,10.63911766,10.11622911,9.558084936,12.00648894,9.275424657,12.42203878,8.178468725,11.58857174
ENSG00000218891.4_2,ZNF579,chr19:56088136-56092211,-,protein_coding,FPKM,GSE166624,0.41760361,0.358749116,0.584641545,0.295165126,0.259919806,0.795776509,0.667584444,0.661306108
ENSG00000219200.6,RNASEK,chr17:6915736-6917851,+,protein_coding,FPKM,GSE166625,12.05146235,14.81447288,12.21650295,8.130392396,13.90891281,22.08096689,12.89889835,12.12185051
ENSG00000219481.10_2,NBPF1,chr1:16888814-16940057,-,protein_coding,FPKM,GSE166626,4.182959006,2.365904436,5.91638252,3.275320589,3.722962711,3.940570595,3.963970227,4.042208727
ENSG00000219545.11_3,UMAD1,chr7:7680342-8007651,+,protein_coding,FPKM,GSE166627,0.926564229,2.069114705,1.9444114,2.012576527,0.645453012,0.677119383,2.411902882,2.309547619
ENSG00000219626.8_4,FAM228B,chr2:24299396-24392509,+,protein_coding,FPKM,GSE166628,1.371942697,1.144829759,1.1781063,1.678306078,2.266375299,1.485389257,1.789297494,0.586345076
ENSG00000220201.7_3,ZGLP1,chr19:10415479-10420556,-,protein_coding,FPKM,GSE166629,0.665757556,0.212297864,0.680469538,0.528882299,0.685016311,0.696522483,0.550586986,0.401662816
ENSG00000220205.8_3,VAMP2,chr17:8062467-8066864,-,protein_coding,FPKM,GSE166630,42.46158976,38.57632402,34.8988303,37.73368636,38.72795111,32.84403145,34.27832763,37.97783488
ENSG00000221821.3_2,C6orf226,chr6:42858003-42858554,-,protein_coding,FPKM,GSE166631,4.771782,4.288094,4.428348,4.5228,4.438073,3.469675,4.533209,4.105173
ENSG00000221823.10_3,PPP3R1,chr2:68405989-68483369,-,protein_coding,FPKM,GSE166632,18.44308967,17.73682732,21.34310675,16.94607697,18.06935012,19.84282997,19.1167958,19.19545223
ENSG00000221826.9_2,PSG3,chr19:43225790-43244721,-,protein_coding,FPKM,GSE166633,1130.546664,1331.217443,558.3368168,1049.449119,511.676778,1012.343255,1097.986965,814.3738884
ENSG00000221829.9_3,FANCG,chr9:35073832-35080013,-,protein_coding,FPKM,GSE166634,2.1883707,2.260727569,2.001446128,2.309726117,3.25130209,2.53079033,2.0826072,2.320789551
ENSG00000221838.9_2,AP4M1,chr7:99699172-99707968,+,protein_coding,FPKM,GSE166635,1.706820332,1.287935561,1.263394656,1.590082866,1.579210003,1.342656881,1.077208976,1.416282337
ENSG00000221869.4_2,CEBPD,chr8:48649471-48651648,-,protein_coding,FPKM,GSE166636,60.434288,42.336788,60.421936,55.256721,56.921127,67.967148,51.552044,42.921024
ENSG00000221878.12_3,PSG7,chr19:43428284-43441330,-,protein_coding,FPKM,GSE166637,28.0511285,41.89627751,21.79614859,28.26621144,21.4582265,15.24734635,24.17569056,27.76712412
ENSG00000221883.2_2,ARIH2OS,chr3:48955221-48956818,-,protein_coding,FPKM,GSE166638,0.95057,0.852067,0.866509,0.641707,1.317094,0.749222,1.159655,0.563939
ENSG00000221886.3_2,ZBED8,chr5:159820155-159827104,-,protein_coding,FPKM,GSE166639,2.105970358,2.259418536,2.356521725,1.779624042,2.909760994,2.103716009,2.469976447,3.318900272
ENSG00000221909.2_3,FAM200A,chr7:99143931-99156159,-,protein_coding,FPKM,GSE166640,3.049870944,2.159279799,3.444667146,3.088659123,3.213759437,3.213295569,3.326435413,2.812107656
ENSG00000221914.9_3,PPP2R2A,chr8:26149007-26230196,+,protein_coding,FPKM,GSE166641,7.552893139,7.32804058,8.285510972,7.432280304,10.29920126,8.524620094,9.101119536,8.153232492
ENSG00000221916.3_2,C19orf73,chr19:49621654-49622397,-,protein_coding,FPKM,GSE166642,0.435457,0.532644,0.468394,0.813631,0.416666,0.383012,0.623546,0.821666
